mse,vol_ratio,sharpe,strat_vol,mkt_vol,pos_mean,pos_std,pos_min,pos_max,fold
0.00015087208667033416,1.546663850608236,0.3398762177783338,0.01867434988459312,0.012073955098419936,1.0661928991937093,0.9377947790108522,0.0,2.0,0
9.497144393454525e-05,1.1239710447123992,1.2472321767918029,0.011015616805140746,0.009800623296269535,0.5697990568765223,0.8301907669649983,0.0,2.0,1
0.00017715115649692432,1.3991850756121298,0.6873742889878494,0.018564555491911324,0.013268120004631633,0.7753269747958423,0.8842353077289252,0.0,2.0,2
7.42572749583552e-05,1.3042670098792906,0.5964942467843627,0.010685198081359008,0.00819249279512783,0.6026942400838761,0.8594763362840787,0.0,2.0,3
0.00013261600975805974,1.4274263553272373,0.6583929606347356,0.016222381860321843,0.011364776753475919,0.7100225227747392,0.8880116018823861,0.0,2.0,4
