mse,vol_ratio,sharpe,strat_vol,mkt_vol,pos_mean,pos_std,pos_min,pos_max,fold
0.00015087208667033416,1.045150983388678,0.49426105754665495,0.012619106044504341,0.012073955098419936,1.0152714753754966,0.11815296053614674,0.743371916674717,1.446736112380469,0
9.497144393454525e-05,0.9819131756508086,0.471048816351504,0.009623361144197314,0.009800623296269535,0.971158240169027,0.09018899873395997,0.722337664375773,1.39763186755364,1
0.00017715115649692432,1.0374098980304658,0.5048345135004592,0.013764479021060887,0.013268120004631633,0.9909334004707552,0.1162311933013323,0.6315134594859992,1.5615793335271815,2
7.42572749583552e-05,1.0172986818525365,0.8967598818263083,0.008334212121569944,0.00819249279512783,0.9713560128648085,0.1417075271111219,0.7060875988127707,1.823642734710008,3
0.00013261600975805974,1.0560638677958518,0.8382505810586299,0.012001930094912162,0.011364776753475919,0.9890756901678424,0.1156203704426504,0.6391368400720887,1.5962628909913203,4
