sharpe,profit,utility,pos_mean,pos_std,pos_min,pos_max,fold,lambda_sharpe
0.3976355213969877,0.7951820286247581,0.31619262055772007,1.5223842859268188,0.7191900610923767,7.345959602389485e-05,2.0,1,0.1
0.43780870807013444,0.7258196668800789,0.3177701706486627,1.6287660598754883,0.5321754813194275,0.0014813669258728623,1.9999876022338867,2,0.1
0.10125332337813059,0.1976526482157181,0.02001298750632999,0.9102363586425781,0.7186262011528015,0.005357841961085796,1.9999995231628418,3,0.1
0.879097509854135,1.1523567567831061,1.0130339553516157,1.2798203229904175,0.709783136844635,5.520539048120554e-07,1.9999895095825195,4,0.1
0.7479356755227196,1.1088647594064505,0.8293595128900014,0.891238272190094,0.6736283302307129,0.00021219240443315357,1.9997189044952393,5,0.1
