sharpe,profit,utility,pos_mean,pos_std,pos_min,pos_max,fold,lambda_sharpe
0.5496162982550292,1.1797454595286583,0.6484073323493196,1.7708802223205566,0.5517447590827942,1.357297918502809e-07,2.0,1,0.01
0.5240784069079051,0.848730739622596,0.4448014539151781,1.6559163331985474,0.5432173609733582,0.00039674839354120195,2.0,2,0.01
0.3162861441941368,0.6095466430576241,0.19279115743917571,0.944275975227356,0.7502952814102173,0.002571619814261794,1.9999842643737793,3,0.01
0.7886890740039503,1.0786568140284423,0.8507248438241434,1.3206508159637451,0.7461580038070679,0.009496080689132214,2.0,4,0.01
0.5828783297288502,0.9513757333035326,0.5545362983725232,0.9270035624504089,0.665559709072113,0.009760728105902672,1.999999761581421,5,0.01
