sharpe,mse,strat_vol,pos_mean,pos_std,n_trades,trade_pct,fold,conf_threshold,k_base
0.9107909156443388,0.00014814736885380338,0.011451499543019014,0.6632063984870911,0.566108226776123,651,0.43457943925233644,1,0.8,1500
0.38358396041810183,0.00010096414672235851,0.013810810826926947,1.305101752281189,0.5194783806800842,545,0.3638184245660881,2,0.8,1500
0.42482702379567155,0.00018302804406252585,0.018403519516681226,1.0174331665039062,0.5091241598129272,407,0.27169559412550065,3,0.8,1500
0.7704153302163244,6.879754069333009e-05,0.009088639891010695,0.7376986145973206,0.4993606507778168,487,0.3251001335113485,4,0.8,1500
0.7456686214860088,0.0001318724574246016,0.015247399558373382,1.0228756666183472,0.3994375765323639,279,0.1862483311081442,5,0.8,1500
