config_id,quantile_config,quantile_alphas,scaling_config,scaling_type,scaling_value,avg_sharpe,std_sharpe,fold1,fold2,fold3,fold4,fold5
82,5Q-Moderate,"[0.1, 0.3, 0.5, 0.7, 0.9]",RiskAverse,asymmetric,"up=5.0,down=7.0",0.6363482968932732,0.2907886407195597,0.5902345950828611,0.4997063340707841,0.33360318702627156,1.1893264760886095,0.5688708921978394
12,Wide (0.05-0.95),"[0.05, 0.5, 0.95]",RiskAverse,asymmetric,"up=5.0,down=7.0",0.6363482968932732,0.2907886407195597,0.5902345950828611,0.4997063340707841,0.33360318702627156,1.1893264760886095,0.5688708921978394
26,EXP-020 (0.1-0.9),"[0.1, 0.5, 0.9]",RiskAverse,asymmetric,"up=5.0,down=7.0",0.6363482968932732,0.2907886407195597,0.5902345950828611,0.4997063340707841,0.33360318702627156,1.1893264760886095,0.5688708921978394
40,Moderate (0.15-0.85),"[0.15, 0.5, 0.85]",RiskAverse,asymmetric,"up=5.0,down=7.0",0.6363482968932732,0.2907886407195597,0.5902345950828611,0.4997063340707841,0.33360318702627156,1.1893264760886095,0.5688708921978394
23,EXP-020 (0.1-0.9),"[0.1, 0.5, 0.9]",Asym-Aggressive,asymmetric,"up=7.0,down=5.0",0.6341581509726963,0.28944386502974356,0.5877718060008087,0.47433522551550517,0.3393938766384099,1.183660366780828,0.5856294799279299
37,Moderate (0.15-0.85),"[0.15, 0.5, 0.85]",Asym-Aggressive,asymmetric,"up=7.0,down=5.0",0.6341581509726963,0.28944386502974356,0.5877718060008087,0.47433522551550517,0.3393938766384099,1.183660366780828,0.5856294799279299
65,5Q-Wide,"[0.05, 0.25, 0.5, 0.75, 0.95]",Asym-Aggressive,asymmetric,"up=7.0,down=5.0",0.6341581509726963,0.28944386502974356,0.5877718060008087,0.47433522551550517,0.3393938766384099,1.183660366780828,0.5856294799279299
79,5Q-Moderate,"[0.1, 0.3, 0.5, 0.7, 0.9]",Asym-Aggressive,asymmetric,"up=7.0,down=5.0",0.6341581509726963,0.28944386502974356,0.5877718060008087,0.47433522551550517,0.3393938766384099,1.183660366780828,0.5856294799279299
93,IQR (0.25-0.75),"[0.25, 0.5, 0.75]",Asym-Aggressive,asymmetric,"up=7.0,down=5.0",0.6341581509726963,0.28944386502974356,0.5877718060008087,0.47433522551550517,0.3393938766384099,1.183660366780828,0.5856294799279299
51,Narrow (0.2-0.8),"[0.2, 0.5, 0.8]",Asym-Aggressive,asymmetric,"up=7.0,down=5.0",0.6341581509726963,0.28944386502974356,0.5877718060008087,0.47433522551550517,0.3393938766384099,1.183660366780828,0.5856294799279299
9,Wide (0.05-0.95),"[0.05, 0.5, 0.95]",Asym-Aggressive,asymmetric,"up=7.0,down=5.0",0.6341581509726963,0.28944386502974356,0.5877718060008087,0.47433522551550517,0.3393938766384099,1.183660366780828,0.5856294799279299
47,Narrow (0.2-0.8),"[0.2, 0.5, 0.8]",Aggressive (x7),symmetric,7.0,0.6337382265153789,0.2969461774750423,0.5983703765605328,0.4952129647199113,0.3213742962261251,1.196750201473453,0.5569832935968725
61,5Q-Wide,"[0.05, 0.25, 0.5, 0.75, 0.95]",Aggressive (x7),symmetric,7.0,0.6337382265153789,0.2969461774750423,0.5983703765605328,0.4952129647199113,0.3213742962261251,1.196750201473453,0.5569832935968725
75,5Q-Moderate,"[0.1, 0.3, 0.5, 0.7, 0.9]",Aggressive (x7),symmetric,7.0,0.6337382265153789,0.2969461774750423,0.5983703765605328,0.4952129647199113,0.3213742962261251,1.196750201473453,0.5569832935968725
33,Moderate (0.15-0.85),"[0.15, 0.5, 0.85]",Aggressive (x7),symmetric,7.0,0.6337382265153789,0.2969461774750423,0.5983703765605328,0.4952129647199113,0.3213742962261251,1.196750201473453,0.5569832935968725
19,EXP-020 (0.1-0.9),"[0.1, 0.5, 0.9]",Aggressive (x7),symmetric,7.0,0.6337382265153789,0.2969461774750423,0.5983703765605328,0.4952129647199113,0.3213742962261251,1.196750201473453,0.5569832935968725
5,Wide (0.05-0.95),"[0.05, 0.5, 0.95]",Aggressive (x7),symmetric,7.0,0.6337382265153789,0.2969461774750423,0.5983703765605328,0.4952129647199113,0.3213742962261251,1.196750201473453,0.5569832935968725
89,IQR (0.25-0.75),"[0.25, 0.5, 0.75]",Aggressive (x7),symmetric,7.0,0.6337382265153789,0.2969461774750423,0.5983703765605328,0.4952129647199113,0.3213742962261251,1.196750201473453,0.5569832935968725
50,Narrow (0.2-0.8),"[0.2, 0.5, 0.8]",Asym-Moderate,asymmetric,"up=5.0,down=3.0",0.63352194783581,0.2699026226922414,0.5756881960246999,0.4560851582683943,0.369449331069452,1.1430034861297247,0.6233835676867786
64,5Q-Wide,"[0.05, 0.25, 0.5, 0.75, 0.95]",Asym-Moderate,asymmetric,"up=5.0,down=3.0",0.63352194783581,0.2699026226922414,0.5756881960246999,0.4560851582683943,0.369449331069452,1.1430034861297247,0.6233835676867786
22,EXP-020 (0.1-0.9),"[0.1, 0.5, 0.9]",Asym-Moderate,asymmetric,"up=5.0,down=3.0",0.63352194783581,0.2699026226922414,0.5756881960246999,0.4560851582683943,0.369449331069452,1.1430034861297247,0.6233835676867786
8,Wide (0.05-0.95),"[0.05, 0.5, 0.95]",Asym-Moderate,asymmetric,"up=5.0,down=3.0",0.63352194783581,0.2699026226922414,0.5756881960246999,0.4560851582683943,0.369449331069452,1.1430034861297247,0.6233835676867786
92,IQR (0.25-0.75),"[0.25, 0.5, 0.75]",Asym-Moderate,asymmetric,"up=5.0,down=3.0",0.63352194783581,0.2699026226922414,0.5756881960246999,0.4560851582683943,0.369449331069452,1.1430034861297247,0.6233835676867786
36,Moderate (0.15-0.85),"[0.15, 0.5, 0.85]",Asym-Moderate,asymmetric,"up=5.0,down=3.0",0.63352194783581,0.2699026226922414,0.5756881960246999,0.4560851582683943,0.369449331069452,1.1430034861297247,0.6233835676867786
78,5Q-Moderate,"[0.1, 0.3, 0.5, 0.7, 0.9]",Asym-Moderate,asymmetric,"up=5.0,down=3.0",0.63352194783581,0.2699026226922414,0.5756881960246999,0.4560851582683943,0.369449331069452,1.1430034861297247,0.6233835676867786
58,5Q-Wide,"[0.05, 0.25, 0.5, 0.75, 0.95]",Conservative (x2),symmetric,2.0,0.6332910409261177,0.2446420503617068,0.6102324668803447,0.41725325696272925,0.3782634039212725,1.0605283492119388,0.7001777276543036
72,5Q-Moderate,"[0.1, 0.3, 0.5, 0.7, 0.9]",Conservative (x2),symmetric,2.0,0.6332910409261177,0.2446420503617068,0.6102324668803447,0.41725325696272925,0.3782634039212725,1.0605283492119388,0.7001777276543036
2,Wide (0.05-0.95),"[0.05, 0.5, 0.95]",Conservative (x2),symmetric,2.0,0.6332910409261177,0.2446420503617068,0.6102324668803447,0.41725325696272925,0.3782634039212725,1.0605283492119388,0.7001777276543036
44,Narrow (0.2-0.8),"[0.2, 0.5, 0.8]",Conservative (x2),symmetric,2.0,0.6332910409261177,0.2446420503617068,0.6102324668803447,0.41725325696272925,0.3782634039212725,1.0605283492119388,0.7001777276543036
16,EXP-020 (0.1-0.9),"[0.1, 0.5, 0.9]",Conservative (x2),symmetric,2.0,0.6332910409261177,0.2446420503617068,0.6102324668803447,0.41725325696272925,0.3782634039212725,1.0605283492119388,0.7001777276543036
86,IQR (0.25-0.75),"[0.25, 0.5, 0.75]",Conservative (x2),symmetric,2.0,0.6332910409261177,0.2446420503617068,0.6102324668803447,0.41725325696272925,0.3782634039212725,1.0605283492119388,0.7001777276543036
30,Moderate (0.15-0.85),"[0.15, 0.5, 0.85]",Conservative (x2),symmetric,2.0,0.6332910409261177,0.2446420503617068,0.6102324668803447,0.41725325696272925,0.3782634039212725,1.0605283492119388,0.7001777276543036
91,IQR (0.25-0.75),"[0.25, 0.5, 0.75]",Asym-Conservative,asymmetric,"up=2.0,down=1.0",0.6315169808713192,0.2422949168717805,0.5993938217160169,0.4226418469381274,0.3635868426639184,1.0402257778330073,0.7317366152055262
63,5Q-Wide,"[0.05, 0.25, 0.5, 0.75, 0.95]",Asym-Conservative,asymmetric,"up=2.0,down=1.0",0.6315169808713192,0.2422949168717805,0.5993938217160169,0.4226418469381274,0.3635868426639184,1.0402257778330073,0.7317366152055262
77,5Q-Moderate,"[0.1, 0.3, 0.5, 0.7, 0.9]",Asym-Conservative,asymmetric,"up=2.0,down=1.0",0.6315169808713192,0.2422949168717805,0.5993938217160169,0.4226418469381274,0.3635868426639184,1.0402257778330073,0.7317366152055262
7,Wide (0.05-0.95),"[0.05, 0.5, 0.95]",Asym-Conservative,asymmetric,"up=2.0,down=1.0",0.6315169808713192,0.2422949168717805,0.5993938217160169,0.4226418469381274,0.3635868426639184,1.0402257778330073,0.7317366152055262
35,Moderate (0.15-0.85),"[0.15, 0.5, 0.85]",Asym-Conservative,asymmetric,"up=2.0,down=1.0",0.6315169808713192,0.2422949168717805,0.5993938217160169,0.4226418469381274,0.3635868426639184,1.0402257778330073,0.7317366152055262
49,Narrow (0.2-0.8),"[0.2, 0.5, 0.8]",Asym-Conservative,asymmetric,"up=2.0,down=1.0",0.6315169808713192,0.2422949168717805,0.5993938217160169,0.4226418469381274,0.3635868426639184,1.0402257778330073,0.7317366152055262
21,EXP-020 (0.1-0.9),"[0.1, 0.5, 0.9]",Asym-Conservative,asymmetric,"up=2.0,down=1.0",0.6315169808713192,0.2422949168717805,0.5993938217160169,0.4226418469381274,0.3635868426639184,1.0402257778330073,0.7317366152055262
53,Narrow (0.2-0.8),"[0.2, 0.5, 0.8]",Defensive,asymmetric,"up=3.0,down=5.0",0.6296967600832609,0.2720847959167017,0.5987975150189734,0.44938969013672064,0.3474859777678707,1.1365131098644226,0.6162975076283174
67,5Q-Wide,"[0.05, 0.25, 0.5, 0.75, 0.95]",Defensive,asymmetric,"up=3.0,down=5.0",0.6296967600832609,0.2720847959167017,0.5987975150189734,0.44938969013672064,0.3474859777678707,1.1365131098644226,0.6162975076283174
25,EXP-020 (0.1-0.9),"[0.1, 0.5, 0.9]",Defensive,asymmetric,"up=3.0,down=5.0",0.6296967600832609,0.2720847959167017,0.5987975150189734,0.44938969013672064,0.3474859777678707,1.1365131098644226,0.6162975076283174
95,IQR (0.25-0.75),"[0.25, 0.5, 0.75]",Defensive,asymmetric,"up=3.0,down=5.0",0.6296967600832609,0.2720847959167017,0.5987975150189734,0.44938969013672064,0.3474859777678707,1.1365131098644226,0.6162975076283174
11,Wide (0.05-0.95),"[0.05, 0.5, 0.95]",Defensive,asymmetric,"up=3.0,down=5.0",0.6296967600832609,0.2720847959167017,0.5987975150189734,0.44938969013672064,0.3474859777678707,1.1365131098644226,0.6162975076283174
81,5Q-Moderate,"[0.1, 0.3, 0.5, 0.7, 0.9]",Defensive,asymmetric,"up=3.0,down=5.0",0.6296967600832609,0.2720847959167017,0.5987975150189734,0.44938969013672064,0.3474859777678707,1.1365131098644226,0.6162975076283174
39,Moderate (0.15-0.85),"[0.15, 0.5, 0.85]",Defensive,asymmetric,"up=3.0,down=5.0",0.6296967600832609,0.2720847959167017,0.5987975150189734,0.44938969013672064,0.3474859777678707,1.1365131098644226,0.6162975076283174
55,Narrow (0.2-0.8),"[0.2, 0.5, 0.8]",Bearish,asymmetric,"up=1.0,down=2.0",0.629217716371023,0.21623187282558104,0.6370638030824036,0.3918363775130742,0.4094622122342662,0.9724929380900823,0.7352332509352887
83,5Q-Moderate,"[0.1, 0.3, 0.5, 0.7, 0.9]",Bearish,asymmetric,"up=1.0,down=2.0",0.629217716371023,0.21623187282558104,0.6370638030824036,0.3918363775130742,0.4094622122342662,0.9724929380900823,0.7352332509352887
13,Wide (0.05-0.95),"[0.05, 0.5, 0.95]",Bearish,asymmetric,"up=1.0,down=2.0",0.629217716371023,0.21623187282558104,0.6370638030824036,0.3918363775130742,0.4094622122342662,0.9724929380900823,0.7352332509352887
69,5Q-Wide,"[0.05, 0.25, 0.5, 0.75, 0.95]",Bearish,asymmetric,"up=1.0,down=2.0",0.629217716371023,0.21623187282558104,0.6370638030824036,0.3918363775130742,0.4094622122342662,0.9724929380900823,0.7352332509352887
27,EXP-020 (0.1-0.9),"[0.1, 0.5, 0.9]",Bearish,asymmetric,"up=1.0,down=2.0",0.629217716371023,0.21623187282558104,0.6370638030824036,0.3918363775130742,0.4094622122342662,0.9724929380900823,0.7352332509352887
97,IQR (0.25-0.75),"[0.25, 0.5, 0.75]",Bearish,asymmetric,"up=1.0,down=2.0",0.629217716371023,0.21623187282558104,0.6370638030824036,0.3918363775130742,0.4094622122342662,0.9724929380900823,0.7352332509352887
41,Moderate (0.15-0.85),"[0.15, 0.5, 0.85]",Bearish,asymmetric,"up=1.0,down=2.0",0.629217716371023,0.21623187282558104,0.6370638030824036,0.3918363775130742,0.4094622122342662,0.9724929380900823,0.7352332509352887
70,5Q-Wide,"[0.05, 0.25, 0.5, 0.75, 0.95]",ModBearish,asymmetric,"up=2.0,down=3.0",0.6291658958066447,0.24736445223633585,0.6221376452945745,0.41613258495182587,0.37737979683986034,1.0722091678395143,0.6579702841074487
84,5Q-Moderate,"[0.1, 0.3, 0.5, 0.7, 0.9]",ModBearish,asymmetric,"up=2.0,down=3.0",0.6291658958066447,0.24736445223633585,0.6221376452945745,0.41613258495182587,0.37737979683986034,1.0722091678395143,0.6579702841074487
98,IQR (0.25-0.75),"[0.25, 0.5, 0.75]",ModBearish,asymmetric,"up=2.0,down=3.0",0.6291658958066447,0.24736445223633585,0.6221376452945745,0.41613258495182587,0.37737979683986034,1.0722091678395143,0.6579702841074487
56,Narrow (0.2-0.8),"[0.2, 0.5, 0.8]",ModBearish,asymmetric,"up=2.0,down=3.0",0.6291658958066447,0.24736445223633585,0.6221376452945745,0.41613258495182587,0.37737979683986034,1.0722091678395143,0.6579702841074487
14,Wide (0.05-0.95),"[0.05, 0.5, 0.95]",ModBearish,asymmetric,"up=2.0,down=3.0",0.6291658958066447,0.24736445223633585,0.6221376452945745,0.41613258495182587,0.37737979683986034,1.0722091678395143,0.6579702841074487
28,EXP-020 (0.1-0.9),"[0.1, 0.5, 0.9]",ModBearish,asymmetric,"up=2.0,down=3.0",0.6291658958066447,0.24736445223633585,0.6221376452945745,0.41613258495182587,0.37737979683986034,1.0722091678395143,0.6579702841074487
42,Moderate (0.15-0.85),"[0.15, 0.5, 0.85]",ModBearish,asymmetric,"up=2.0,down=3.0",0.6291658958066447,0.24736445223633585,0.6221376452945745,0.41613258495182587,0.37737979683986034,1.0722091678395143,0.6579702841074487
66,5Q-Wide,"[0.05, 0.25, 0.5, 0.75, 0.95]",Asym-VeryAggr,asymmetric,"up=10.0,down=5.0",0.6290370983079051,0.28670744032783757,0.5876241769669137,0.47052128286333417,0.3319208621557985,1.171122676419875,0.5839964931336046
38,Moderate (0.15-0.85),"[0.15, 0.5, 0.85]",Asym-VeryAggr,asymmetric,"up=10.0,down=5.0",0.6290370983079051,0.28670744032783757,0.5876241769669137,0.47052128286333417,0.3319208621557985,1.171122676419875,0.5839964931336046
10,Wide (0.05-0.95),"[0.05, 0.5, 0.95]",Asym-VeryAggr,asymmetric,"up=10.0,down=5.0",0.6290370983079051,0.28670744032783757,0.5876241769669137,0.47052128286333417,0.3319208621557985,1.171122676419875,0.5839964931336046
94,IQR (0.25-0.75),"[0.25, 0.5, 0.75]",Asym-VeryAggr,asymmetric,"up=10.0,down=5.0",0.6290370983079051,0.28670744032783757,0.5876241769669137,0.47052128286333417,0.3319208621557985,1.171122676419875,0.5839964931336046
52,Narrow (0.2-0.8),"[0.2, 0.5, 0.8]",Asym-VeryAggr,asymmetric,"up=10.0,down=5.0",0.6290370983079051,0.28670744032783757,0.5876241769669137,0.47052128286333417,0.3319208621557985,1.171122676419875,0.5839964931336046
24,EXP-020 (0.1-0.9),"[0.1, 0.5, 0.9]",Asym-VeryAggr,asymmetric,"up=10.0,down=5.0",0.6290370983079051,0.28670744032783757,0.5876241769669137,0.47052128286333417,0.3319208621557985,1.171122676419875,0.5839964931336046
80,5Q-Moderate,"[0.1, 0.3, 0.5, 0.7, 0.9]",Asym-VeryAggr,asymmetric,"up=10.0,down=5.0",0.6290370983079051,0.28670744032783757,0.5876241769669137,0.47052128286333417,0.3319208621557985,1.171122676419875,0.5839964931336046
3,Wide (0.05-0.95),"[0.05, 0.5, 0.95]",Moderate (x3),symmetric,3.0,0.6262314131683357,0.2589181345504839,0.5947730535675234,0.42642852849238755,0.36561069259838613,1.1017209604105307,0.642623830772851
17,EXP-020 (0.1-0.9),"[0.1, 0.5, 0.9]",Moderate (x3),symmetric,3.0,0.6262314131683357,0.2589181345504839,0.5947730535675234,0.42642852849238755,0.36561069259838613,1.1017209604105307,0.642623830772851
87,IQR (0.25-0.75),"[0.25, 0.5, 0.75]",Moderate (x3),symmetric,3.0,0.6262314131683357,0.2589181345504839,0.5947730535675234,0.42642852849238755,0.36561069259838613,1.1017209604105307,0.642623830772851
31,Moderate (0.15-0.85),"[0.15, 0.5, 0.85]",Moderate (x3),symmetric,3.0,0.6262314131683357,0.2589181345504839,0.5947730535675234,0.42642852849238755,0.36561069259838613,1.1017209604105307,0.642623830772851
73,5Q-Moderate,"[0.1, 0.3, 0.5, 0.7, 0.9]",Moderate (x3),symmetric,3.0,0.6262314131683357,0.2589181345504839,0.5947730535675234,0.42642852849238755,0.36561069259838613,1.1017209604105307,0.642623830772851
45,Narrow (0.2-0.8),"[0.2, 0.5, 0.8]",Moderate (x3),symmetric,3.0,0.6262314131683357,0.2589181345504839,0.5947730535675234,0.42642852849238755,0.36561069259838613,1.1017209604105307,0.642623830772851
59,5Q-Wide,"[0.05, 0.25, 0.5, 0.75, 0.95]",Moderate (x3),symmetric,3.0,0.6262314131683357,0.2589181345504839,0.5947730535675234,0.42642852849238755,0.36561069259838613,1.1017209604105307,0.642623830772851
1,Wide (0.05-0.95),"[0.05, 0.5, 0.95]",No-scale (x1),symmetric,1.0,0.6261784022413561,0.2151021659324629,0.6239261115038837,0.3974880017667951,0.3922541094293504,0.9488036501848425,0.7684201383219094
29,Moderate (0.15-0.85),"[0.15, 0.5, 0.85]",No-scale (x1),symmetric,1.0,0.6261784022413561,0.2151021659324629,0.6239261115038837,0.3974880017667951,0.3922541094293504,0.9488036501848425,0.7684201383219094
85,IQR (0.25-0.75),"[0.25, 0.5, 0.75]",No-scale (x1),symmetric,1.0,0.6261784022413561,0.2151021659324629,0.6239261115038837,0.3974880017667951,0.3922541094293504,0.9488036501848425,0.7684201383219094
43,Narrow (0.2-0.8),"[0.2, 0.5, 0.8]",No-scale (x1),symmetric,1.0,0.6261784022413561,0.2151021659324629,0.6239261115038837,0.3974880017667951,0.3922541094293504,0.9488036501848425,0.7684201383219094
57,5Q-Wide,"[0.05, 0.25, 0.5, 0.75, 0.95]",No-scale (x1),symmetric,1.0,0.6261784022413561,0.2151021659324629,0.6239261115038837,0.3974880017667951,0.3922541094293504,0.9488036501848425,0.7684201383219094
71,5Q-Moderate,"[0.1, 0.3, 0.5, 0.7, 0.9]",No-scale (x1),symmetric,1.0,0.6261784022413561,0.2151021659324629,0.6239261115038837,0.3974880017667951,0.3922541094293504,0.9488036501848425,0.7684201383219094
15,EXP-020 (0.1-0.9),"[0.1, 0.5, 0.9]",No-scale (x1),symmetric,1.0,0.6261784022413561,0.2151021659324629,0.6239261115038837,0.3974880017667951,0.3922541094293504,0.9488036501848425,0.7684201383219094
6,Wide (0.05-0.95),"[0.05, 0.5, 0.95]",VeryAggr (x10),symmetric,10.0,0.6176853490814492,0.3045346348471758,0.6093789124583977,0.5109826501567656,0.2675286810819863,1.1830241311344114,0.5175123705756853
34,Moderate (0.15-0.85),"[0.15, 0.5, 0.85]",VeryAggr (x10),symmetric,10.0,0.6176853490814492,0.3045346348471758,0.6093789124583977,0.5109826501567656,0.2675286810819863,1.1830241311344114,0.5175123705756853
48,Narrow (0.2-0.8),"[0.2, 0.5, 0.8]",VeryAggr (x10),symmetric,10.0,0.6176853490814492,0.3045346348471758,0.6093789124583977,0.5109826501567656,0.2675286810819863,1.1830241311344114,0.5175123705756853
62,5Q-Wide,"[0.05, 0.25, 0.5, 0.75, 0.95]",VeryAggr (x10),symmetric,10.0,0.6176853490814492,0.3045346348471758,0.6093789124583977,0.5109826501567656,0.2675286810819863,1.1830241311344114,0.5175123705756853
20,EXP-020 (0.1-0.9),"[0.1, 0.5, 0.9]",VeryAggr (x10),symmetric,10.0,0.6176853490814492,0.3045346348471758,0.6093789124583977,0.5109826501567656,0.2675286810819863,1.1830241311344114,0.5175123705756853
76,5Q-Moderate,"[0.1, 0.3, 0.5, 0.7, 0.9]",VeryAggr (x10),symmetric,10.0,0.6176853490814492,0.3045346348471758,0.6093789124583977,0.5109826501567656,0.2675286810819863,1.1830241311344114,0.5175123705756853
90,IQR (0.25-0.75),"[0.25, 0.5, 0.75]",VeryAggr (x10),symmetric,10.0,0.6176853490814492,0.3045346348471758,0.6093789124583977,0.5109826501567656,0.2675286810819863,1.1830241311344114,0.5175123705756853
