mse,vol_ratio,sharpe,strat_vol,mkt_vol,fold,block,train_upto,valid_range
0.00016256972232645892,0.9789424263172285,0.10295817682912174,0.012509780797235063,0.012778872853939666,5.0,1,1798,1798-3596
0.0002363208186286003,1.276378082163033,0.06674748467799484,0.018812399159541596,0.01473889235677009,5.0,2,3596,3596-5394
6.129156894759324e-05,1.0458016946509952,1.0605047168049107,0.008160119680903327,0.007802740923676283,5.0,3,5394,5394-7192
0.00013099350074196036,1.0773182186528447,0.8150889548882786,0.012243481047441936,0.011364776753475919,5.0,4,7192,7192-8990
