mse,vol_ratio,sharpe,strat_vol,mkt_vol,fold
0.0023747496680809744,1.0130072246136186,-0.14013002340341651,0.01223100374435983,0.012073955098419936,1
0.00024989582059632817,1.1999953835079302,0.33253666532866955,0.011760702711023715,0.009800623296269535,2
0.0006911493982397891,1.1999978113313106,0.07874491258401614,0.015921714966039138,0.013268120004631633,3
0.00023345428677262221,1.1999957686431983,0.8335751820699605,0.009830956688793286,0.00819249279512783,4
0.0001366083366946808,1.0549960522962214,0.8107546925955668,0.011989794610144962,0.011364776753475919,5
