mse,vol_ratio,sharpe,strat_vol,mkt_vol,fold
0.002589610481373703,1.0471047400069555,-0.1782101848897873,0.012642695614186662,0.012073955098419936,1
0.00024707526491336444,1.3214384814956326,0.3168170308439693,0.012950920766333135,0.009800623296269535,2
0.0006830104219026028,1.2177816466892606,0.07492014289710897,0.01615767302771103,0.013268120004631633,3
0.00023922961662658986,1.635315897109934,0.8325518906941182,0.013397313704831139,0.00819249279512783,4
0.00013668041091394455,1.0560900025437336,0.8052105365431963,0.01200222711048735,0.011364776753475919,5
