mse,vol_ratio,sharpe,strat_vol,mkt_vol,fold
0.0023746263600350676,1.0123219287521912,-0.1425261511209568,0.012222729512899821,0.012073955098419936,1
0.000248607162746497,1.3802437477244034,0.3357461328003073,0.013527249028478157,0.009800623296269535,2
0.0006429479173073669,1.2318387119689602,0.07891107741889156,0.016344183856755026,0.013268120004631633,3
0.00024913030002489975,1.646177420439478,0.8306646559621608,0.01348629665645254,0.00819249279512783,4
0.00013588759793465286,1.0238124749135604,0.7872977246177759,0.011635400214816278,0.011364776753475919,5
