mse,vol_ratio,sharpe,strat_vol,mkt_vol,fold
0.0023747496680809744,0.9024587931908256,-0.0716354225522662,0.01089624694716027,0.012073955098419936,1
0.00024989582059632817,1.121593708931715,0.3071773466825112,0.010992317432705517,0.009800623296269535,2
0.0006911493982397891,1.0349769816185233,0.22300573661894094,0.013732198794145993,0.013268120004631633,3
0.00023345428677262221,1.2761804711889813,0.8593414448058673,0.010455099315498569,0.00819249279512783,4
0.0001366083366946808,1.0155903207360837,0.8206909385423444,0.011541957268156596,0.011364776753475919,5
