feature,shap_importance,perm_importance_mean,xgb_gain,shap_importance_norm,perm_importance_mean_norm,xgb_gain_norm,avg_rank
V13_lag40,1.0341923e-05,0.0011346391734184612,0.0016382215544581413,0.1105713,0.06860269186449662,0.28929809202695844,0.15615736212166673
E12_return_60d,7.5352e-06,0.0006387566325924965,0.0019752979278564453,0.080563046,0.03862058129909578,0.3488233445339371,0.15600232395706123
S12_vol_norm_60,6.099341e-07,8.404341254978354e-05,0.0025811633095145226,0.006521147,0.005081443043274147,0.4558147941714319,0.15580579480828566
V13_rolling_mean_20,2.4299454e-06,0.0003445775674984386,0.0023766793310642242,0.025979908,0.02083389084416442,0.4197044007666035,0.15550606659799499
V13_vol_norm_5,8.421454e-06,0.0007442979871045696,0.0018755943747237325,0.09003849,0.045001835527027356,0.33121641730781914,0.15541891537016297
M2_rolling_std_20,2.3233283e-06,0.0002779719664026681,0.0023960918188095093,0.024840005,0.016806774880367595,0.42313250586687196,0.15492642849646168
M1_lag1,1.700462e-06,0.0001751143236742081,0.0024617337621748447,0.018180592,0.010587783561083561,0.43472439886867925,0.15449759147178205
M17_trend,4.27934e-06,0.0006096551493144809,0.002154032699763775,0.045752823,0.036861043873548764,0.3803866140751969,0.15433349376718647
M12_ema_60,8.542062e-06,0.0005486836041105891,0.0019161179661750793,0.09132797,0.03317457488312712,0.3383725908162505,0.15429171280317008
E19_lag10,5.814529e-06,0.0018005369338125244,0.0016521381912752986,0.062166385,0.10886428333761633,0.29175566955527227,0.15426211274850005
V13_vol_norm_60,5.99916e-06,0.0007212632407450515,0.001997751649469137,0.06414038,0.043609105887773086,0.35278850956535723,0.15351266496066462
E12_rolling_std_20,5.517624e-06,0.0007787315179372146,0.0020068942103534937,0.05899201,0.04708375986108821,0.35440301977179844,0.15349292974760811
M12_rolling_std_5,5.1647803e-06,0.0008334010478081133,0.001996202627196908,0.05521956,0.050389195633070816,0.3525149634221975,0.15270790663895195
M4_rolling_std_10,4.046382e-06,0.0011899968261227744,0.0019407341023907065,0.04326214,0.07194973300302357,0.3427196226452952,0.15264383153702146
E12_rolling_mean_20,7.450179e-06,0.0005234173283461651,0.001961301313713193,0.07965404,0.03164692224126745,0.34635164358758996,0.1525508679270935
E11_lag20,1.1280943e-05,0.0009822817355504055,0.0015717039350420237,0.120610885,0.05939083790405556,0.2775515609604549,0.15251776139553483
M4_rolling_mean_10,7.648819e-06,0.001086494407467098,0.0017522145062685013,0.08177781,0.06569175716311594,0.3094284238331261,0.15229933068221901
P8_return_60d,1.209154e-05,0.0009745352237017224,0.0015160409966483712,0.12927744,0.05892246736139329,0.26772188814844994,0.15197393114506066
E12_lag1,1.3148417e-05,0.001096692231845331,0.0014094763901084661,0.1405771,0.0663083392624281,0.24890334845477882,0.15192959349465623
M2_lag10,4.5306433e-06,0.0011526426053965922,0.0019077662145718932,0.048439648,0.0696912175609769,0.33689773181606847,0.15167619912647715
S2_trend,6.7304827e-06,0.0005169226370160485,0.001990474062040448,0.07195936,0.031254239423228795,0.35150334019864393,0.1515723136852852
M2_rolling_std_5,5.679779e-06,0.0009661129554442094,0.0018822542624548078,0.0607257,0.05841323915245571,0.33239250537018816,0.15051048154428032
S5_return_60d,4.969026e-06,0.0010910927608014042,0.0018683886155486107,0.053126644,0.06596978336234108,0.3299439322917994,0.14968011999909273
E19_vol_5,1.0830939e-05,0.0005730845117503213,0.0016905199736356735,0.115799636,0.03464990553205864,0.2985336150506379,0.14966105207714134
S12_rolling_mean_5,3.5377234e-06,0.0003051613520593799,0.002211727434769273,0.037823785,0.018450702826705512,0.39057508749118264,0.1489498584714317
I2_vol_norm_20,3.6438905e-06,0.0005172623860377091,0.0021324469707906246,0.038958877,0.031274781369946554,0.3765747302735527,0.14893612965618575
E12_vol_norm_20,6.2868216e-06,0.0005205358549846939,0.0019710862543433905,0.067215934,0.031472702248018666,0.34807959341660405,0.14892274335347094
V13_vol_60,1.1839563e-06,0.0001830861358321667,0.0023948366288095713,0.012658341,0.011069776238479325,0.4229108483803585,0.14887965515842358
V13_rolling_std_10,4.1676194e-06,0.0005630658791255904,0.0020789450500160456,0.044558357,0.034044157746366314,0.367126677561914,0.14857639758522204
V10_rolling_std_5,1.0174817e-06,0.00011974705260218155,0.002415608149021864,0.010878468,0.007240160875636718,0.42657894879666836,0.1482325258682162
M4_rolling_mean_5,8.487317e-06,0.0011200002974955047,0.001617469359189272,0.09074267,0.06771759436591518,0.285633404256054,0.1480312228738562
E12_ema_5,9.415196e-06,0.0005848386951967987,0.0017398351337760687,0.10066313,0.03536058840286771,0.3072423160793819,0.1477553458159381
S12_rolling_mean_20,3.190791e-06,0.0005764075697371141,0.0021194610744714737,0.034114536,0.034850824668693915,0.37428151479353,0.14774895845339805
V13_return_60d,4.724475e-06,0.0013327168415066093,0.0017585934838280082,0.05051201,0.08057888795170652,0.3105549051884874,0.14721526716972097
M12_rolling_mean_20,7.416043e-07,9.832396083288008e-05,0.0024190014228224754,0.007928908,0.005944875292461991,0.42717817643689227,0.14701731986686686
V10_rolling_std_10,2.1464593e-06,0.00038036891135619923,0.0022267932072281837,0.022949,0.02299791143468623,0.39323559407248987,0.14639416877589786
S12_return_5d,4.1704916e-06,0.0008557668922893446,0.0019391532987356186,0.044589065,0.051741482045510136,0.3424404641395109,0.14625700373344566
M12_rolling_std_20,3.19319e-06,0.0003436159733899213,0.002169261686503887,0.034140185,0.020775750824085108,0.38307594311950655,0.14599729282175558
D8_vol_norm_20,3.7714332e-07,7.10014477798171e-05,0.0024321763776242733,0.0040322505,0.004292898181275403,0.42950477827919453,0.14594330898474495
E19_rolling_mean_5,5.399247e-06,0.0006310327394409953,0.0019342878367751837,0.05772638,0.03815357833085672,0.3415812587053295,0.14582040550670816
M1_rolling_mean_5,4.571808e-06,0.00011573248682862358,0.0021585794165730476,0.04887976,0.006997431710995424,0.38118953141829376,0.1456889081260387
P9,8.700911e-06,0.0011979944141429666,0.0015233735321089625,0.09302632,0.07243328414374035,0.26901676094065335,0.14482545424681129
V7_lag1,4.774269e-06,0.0006917687731427202,0.0019277847604826093,0.05104439,0.041825807796156904,0.34043286241019605,0.14443435327062504
P12,1.2410356e-05,0.0015849443428879284,0.0011536303209140897,0.13268608,0.09582909785313472,0.203722780863595,0.14407931908838703
E11_return_5d,4.2169227e-06,0.00048757986801004625,0.00202421797439456,0.045085486,0.02948011335061569,0.3574622713548136,0.14400929024334916
E12_rolling_mean_60,3.851032e-06,-6.310496704950986e-05,0.0022266837768256664,0.041173544,-0.0038154602018311548,0.393216269453929,0.14352478434437999
V7_lag40,4.588295e-06,0.000588457406660492,0.001945042284205556,0.04905603,0.035579383376024086,0.3434804164315505,0.1427052768724846
V13_rolling_mean_60,4.5032693e-06,0.00047993812627001865,0.0019820223096758127,0.048146978,0.02901807743102046,0.35001082178639403,0.14239195907936084
P8_ema_20,2.4107458e-06,0.00011815898397479207,0.002231573686003685,0.025774635,0.007144142876913617,0.3940797920901294,0.14233285678052968
E19_return_60d,5.702071e-06,0.001075688486086923,0.0016967867268249393,0.06096404,0.06503840822882641,0.29964027839292195,0.14188090902665024
I2_rolling_std_5,5.134041e-06,0.0013452790654818968,0.0016385932685807347,0.054890912,0.08133842666736094,0.2893637340557506,0.14186435758309282
M12_return_5d,6.9654593e-06,0.0009580496102524316,0.0016528874402865767,0.07447163,0.057925712193623496,0.29188798151809925,0.14142844128925433
M4_rolling_std_20,5.5855367e-06,0.001027697458943566,0.0017122181598097086,0.059718102,0.06213676890197567,0.3023653579815691,0.1414067430334218
E12_lag60,9.147942e-06,0.0009478597522504684,0.0015238529304042459,0.09780578,0.0573096117583234,0.2691014192164336,0.14140560470911243
E19_return_20d,9.477273e-06,0.0010074607817106007,0.0014762860955670476,0.10132684,0.060913216458962686,0.2607014598063558,0.14098050480034593
M12_rolling_mean_10,3.7678258e-06,0.0004712885149480761,0.0019995938055217266,0.040283937,0.028495103578038528,0.35311382101653416,0.14063095386725383
M2_return_5d,5.080412e-06,0.001173699512684201,0.0016795449191704392,0.054317534,0.07096436285343044,0.2965954997157225,0.14062579884634405
E11_vol_norm_60,3.899556e-06,0.0006807623149076792,0.0019126106053590775,0.04169234,0.04116033397812973,0.33775321623327165,0.14020196303175939
M2_vol_60,3.8300673e-06,0.00017563939126232774,0.002087460132315755,0.040949397,0.010619530261532199,0.3686303795832033,0.14006643554460316
M2_ema_20,3.397645e-06,0.00043340333962957887,0.0020244901534169912,0.03632613,0.02620448549477871,0.35751033620395745,0.14001365022939807
P8_vol_norm_5,3.8290027e-06,0.0007106430357499916,0.0019008623203262687,0.040938016,0.04296698576017444,0.33567855396592977,0.13986118525110544
I2_rolling_mean_20,1.5781582e-06,0.00022513795575686003,0.002197596477344632,0.016872974,0.013612318495277541,0.3880796624918364,0.13952165169991462
I2_ema_60,6.0777785e-07,3.1075470828045845e-05,0.0023204833269119263,0.0064980937,0.0018788889011628902,0.40978059239248155,0.13938585833681488
M8,4.811162e-06,0.0008696276493885379,0.0017768136458471417,0.05143883,0.05257953282902023,0.3137724541788624,0.13926360593359552
V13_lag10,7.655469e-06,0.0010038610562436267,0.0015514177503064275,0.08184891,0.060695569419451804,0.27396916728327275,0.13883788288125867
S5_lag10,3.2506514e-06,0.0010064660839851358,0.0018050087383016944,0.034754537,0.060853074923964565,0.31875150382536993,0.13811970526509673
I2_rolling_mean_5,3.072621e-06,0.00034345760291693006,0.00204134127125144,0.032851115,0.02076617540926286,0.3604861218812738,0.1380344707198848
V7_vol_20,3.6273957e-06,0.0004980268236092544,0.001948093413375318,0.038782522,0.03011175845214634,0.3440192238016146,0.1376378347786966
I2_return_20d,8.079214e-06,0.0009696131254465113,0.0015165710356086493,0.08637941,0.058624866857339045,0.2678154891998407,0.13760658829784816
S5_trend,1.1751408e-05,0.00044178836126069766,0.001472620409913361,0.1256409,0.026711461693655843,0.26005412620077833,0.13746882894579385
V13_return_5d,6.626437e-06,0.001108660925412741,0.0015525638591498137,0.07084695,0.06703199187028919,0.27417156182554,0.13735016873126277
S12_ema_60,2.5296617e-06,0.00039910916341298066,0.0020331894047558308,0.027046032,0.02413098683648203,0.3590465611471225,0.13674119341117735
M17_vol_norm_60,5.8246446e-06,0.0006404633869694143,0.0017482222756370902,0.06227454,0.03872377529005883,0.30872342474343895,0.13657391391311485
M12_vol_norm_5,3.3475806e-06,0.0003539230853182307,0.0019955059979110956,0.03579086,0.02139894068055757,0.3523919437227636,0.1365272483520816
D2_trend,4.9448254e-06,0.0007275926438480073,0.0017674413975328207,0.0528679,0.04399179502889455,0.3121173828315484,0.1363256928135369
V7_rolling_mean_20,2.9523662e-06,0.00025139811234058395,0.0020464786794036627,0.0315654,0.015200063280255307,0.3613933510483893,0.13605293867725463
M17_rolling_mean_60,7.68929e-07,0.0001886378918456999,0.002192922169342637,0.008221051,0.011405447186588587,0.38725421346582184,0.13562690379226586
P8_vol_5,2.1828478e-06,0.00033317526244661664,0.00205355160869658,0.02333805,0.020144483287700087,0.362642379266773,0.13537497073488844
E11_rolling_std_10,1.9835863e-06,0.00010985159262616451,0.002137100789695978,0.021207634,0.006641860369629254,0.3773965610731133,0.13508201860078026
I2_ema_20,2.1781188e-06,0.00020198089888141536,0.00209163804538548,0.02328749,0.012212193702715972,0.3693681688501293,0.13495595085436893
V7_lag60,5.7902475e-06,0.0008251144694369827,0.0016570447478443384,0.06190678,0.04988817152256621,0.29262213200046644,0.13480569485687174
M3,5.602498e-06,0.0015343203156675477,0.0014251295942813158,0.059899446,0.09276826175501525,0.2516675912331689,0.13477843287044786
M4_rolling_mean_20,4.907622e-06,0.00106693202291972,0.0016267772298306227,0.05247014,0.06450897388656533,0.2872771069713849,0.1347520736723601
E11_ema_60,3.6734052e-06,0.0005257946568374306,0.0018835155060514808,0.039274435,0.03179066056598579,0.3326152318781539,0.13456010931150317
S5_rolling_std_20,1.6812266e-06,0.0003897230589053668,0.0020483084954321384,0.017974937,0.023563483042827696,0.3617164833404519,0.13441830123931212
E7_return_20d,1.0827524e-06,7.623760095915033e-05,0.0021915778052061796,0.0115763135,0.004609487112393351,0.3870168084709918,0.13440086970294116
M2_rolling_mean_20,1.3472985e-06,0.00012155094433667913,0.0021586776711046696,0.014404723,0.007349227997341857,0.3812068824587888,0.1343202779589566
E11_return_20d,1.0594431e-06,0.000261193616872879,0.002127220621332526,0.0113271,0.015792320268053207,0.37565179471433036,0.13425707165625264
M4_rolling_std_60,3.5667342e-06,0.0007550550724609972,0.001805991749279201,0.038133956,0.045652231731702485,0.3189250964627396,0.1342370948954631
M2_vol_norm_5,2.9092473e-06,0.0003693882784056024,0.001977316103875637,0.031104393,0.02233399906815179,0.34917973983965006,0.13420604407039874
V7_return_20d,5.843492e-06,0.0008694935546822546,0.0016282051801681519,0.06247605,0.052571425178560664,0.28752927268549866,0.1341922493242435
P8_rolling_std_5,1.7304907e-06,0.0003178025224869985,0.0020610259380191565,0.018501647,0.019215014812373817,0.36396229183068607,0.13389298448659678
M12_rolling_std_10,4.9716236e-06,0.0006519115957876242,0.0017340662889182568,0.053154416,0.039415958285636064,0.30622357975154957,0.1329313181398328
V10_vol_norm_5,1.9941738e-06,9.874555175223287e-05,0.002098382916301489,0.02132083,0.0059703655739636345,0.3705592643290402,0.13261681969032196
S2_rolling_mean_60,2.821368e-06,0.0008226266950886573,0.0018002238357439637,0.030164829,0.04973775540698968,0.31790652459974605,0.13260303617690974
P3,7.87749e-06,0.0017334288750724292,0.001164269051514566,0.08422267,0.10480678771854572,0.20560150383359316,0.1315436528237901
M17_vol_norm_5,4.075052e-06,0.0006679662909152562,0.0017572450451552868,0.043568663,0.04038665921737022,0.3103167806599875,0.13142403439214714
P8_vol_20,1.9297656e-06,0.0003549881820977374,0.001986544346436858,0.020632206,0.02146333869173343,0.3508093808112623,0.1309683083446656
V7_return_60d,5.4033535e-06,0.0008377742070504124,0.00160995835904032,0.057770282,0.050653606119683885,0.28430701588911256,0.1309103013463007
S12_vol_norm_5,2.849233e-06,0.0005906991594099353,0.0018441437277942896,0.030462747,0.03571492450373177,0.3256624602591275,0.13061337740086712
P2,3.4316704e-06,0.0003616449415433487,0.0018833399517461658,0.03668991,0.021865820491905618,0.3325842302560372,0.13037998726187544
M2_rolling_std_60,3.5089674e-06,0.0002668368731048365,0.0019090668065473437,0.037516337,0.016133523513510516,0.33712740696347415,0.13025908912168652
V10_trend,2.7466756e-06,0.00013618667896682092,0.001993256388232112,0.02936625,0.008234135566694622,0.35199467890460495,0.12986502122996088
V10_rolling_mean_5,3.3499114e-06,0.00029681609058871403,0.0018985406495630741,0.03581578,0.01794613061149115,0.3352685636808678,0.1296768244706963
S5_return_5d,6.520661e-06,0.0009418977118777593,0.0014788792468607426,0.069716044,0.056949134147330674,0.26115939159193247,0.12927485650319212
S5_lag20,5.0404374e-06,0.0009298770728577765,0.0015695865731686354,0.053890143,0.05622234080719091,0.2771776501494081,0.1290967111821355
M17_lag5,1.9521162e-06,0.00037039785387569244,0.0019430472748354077,0.02087117,0.02239504014315705,0.343128112188703,0.12879810739899714
P13,7.291509e-06,0.001428055112729687,0.0012514479458332062,0.07795761,0.08634324211542306,0.22099666679111174,0.12843250557075456
D2_lag5,1.13607456e-07,2.7094828001894554e-06,0.002170274034142494,0.001214641,0.00016382107898983838,0.3832547163992989,0.12821105950274508
M4_vol_5,2.6621055e-06,0.0002578992399307922,0.0019266080344095826,0.028462064,0.015593135248235341,0.34022506108635275,0.12809341995191162
M1_vol_norm_60,1.3664587e-06,0.00015337409188113105,0.00203636079095304,0.014609576,0.00927332301917422,0.3596066050394987,0.1278298347538673
S12_vol_5,9.574275e-07,0.00013152068988133702,0.0020543765276670456,0.010236394,0.007952019966445994,0.3627880539977537,0.12699215587483556
S2_vol_5,1.6384453e-06,0.00017602309430490016,0.001994410529732704,0.017517537,0.010642729761614466,0.352198491956107,0.12678625286543574
S5_lag40,3.7098143e-06,0.0006758508320288236,0.0016954162856563926,0.039663706,0.0408633753022533,0.2993982683826051,0.1266417832198919
S5_rolling_std_10,4.433399e-06,0.0007352650720586218,0.0016274574445560575,0.047399957,0.044455686317610994,0.28739722797803474,0.12641762367621137
I2_vol_norm_5,2.2972342e-06,0.0002511190014587106,0.001920027774758637,0.02456102,0.015183187644129069,0.33906303476770244,0.12626908067539014
E7_rolling_std_5,5.114963e-07,6.686577869350341e-05,0.002082038437947631,0.0054686936,0.004042846853391922,0.3676729475240394,0.12572816264642775
V7_rolling_std_20,2.842883e-06,0.0004896500582714624,0.001796079333871603,0.030394856,0.02960528144628168,0.3171746355089126,0.12572492428063067
V13_vol_5,2.582975e-06,0.00018792637488314058,0.0019140313379466534,0.027616033,0.011362427361359253,0.33800410734488456,0.12566085601226784
V2,5.744273e-06,0.0009325376676251774,0.0014619333669543266,0.061415244,0.056383206011989345,0.25816687161726665,0.12532177384103926
E16,8.094252e-06,0.0015572127639326139,0.0011046709259971976,0.086540185,0.0941523877495556,0.1950769054032785,0.12525649268929995
S12_ema_5,4.340683e-07,0.00010296217351136727,0.0020649712532758713,0.0046408675,0.006225311472208542,0.3646590060041179,0.1251750616480987
P8_lag5,4.41954e-06,0.0006060419797767058,0.001648990553803742,0.04725178,0.03664258397699208,0.2911998195162859,0.12503139435978491
S2_rolling_std_5,3.559593e-06,0.0007636752126713775,0.001644662581384182,0.038057607,0.046173423698748536,0.2904355308522058,0.12488885373941151
I2_return_60d,3.0295907e-06,0.0005043260381130121,0.0017584423767402768,0.032391053,0.030492622326507113,0.3105282207683896,0.12447063192934177
I8,6.694486e-06,0.000851805483221979,0.0014167618937790394,0.0715745,0.05150196684811136,0.2501899157726221,0.12442212810466075
M17_rolling_mean_20,9.785215e-07,0.00010070184688035778,0.002018924802541733,0.010461922,0.006088647328211928,0.35652753544340626,0.12435936819175714
M12_lag40,9.149248e-06,0.0003935080885687836,0.0014160205610096455,0.097819746,0.023792333967227776,0.25005900176092505,0.1238903604229239
V10_lag5,3.5201057e-07,9.644750368339449e-05,0.002047531073912978,0.0037635423,0.005831420711799796,0.36157919631625074,0.12372471976859634
S12_rolling_std_20,1.9062959e-06,0.0003618130574404077,0.0018562262412160635,0.020381277,0.021875985135744517,0.32779614484549924,0.12335113580277368
